28-Sep,22,13813.36532,14159.24595,2819.664424,53.44887085,30845.72469
28-Sep,23,12665.30713,12935.10398,2539.964656,48.21554156,28188.59107
28-Sep,0,11658.46768,11773.03774,2307.196322,44.23110496,25782.93263
29-Sep,1,10918.57838,10983.89454,2151.772382,41.99615294,24096.24189
29-Sep,2,10400.46524,10398.66752,2032.360846,40.26904693,22871.76235
29-Sep,3,10055.73299,9993.904,1959.115731,40.21601042,22048.9692
29-Sep,4,9923.779503,9774.651364,1932.074195,40.14315056,21670.64837
29-Sep,5,10060.0302,9915.172362,1960.800749,41.33934104,21977.34329
29-Sep,6,10626.15474,10499.92646,2035.324877,44.53162461,23205.9382
29-Sep,7,11717.79866,11361.4151,2241.452619,48.47815241,25369.14477
29-Sep,8,12259.18646,11693.0721,2325.528255,49.51362091,26327.30044
29-Sep,9,12293.58821,12060.8499,2420.695196,49.81003598,26824.94357
29-Sep,10,12248.4565,12645.8553,2483.35743,50.10478334,27427.774
29-Sep,11,12166.34029,13194.47544,2514.281749,51.6568026,27926.75416
29-Sep,12,12210.5646,13798.59524,2585.127664,54.4704819,28648.75775
29-Sep,13,12288.78344,14416.38017,2656.930186,58.12224056,29420.21623
29-Sep,14,12620.52233,15201.39562,2742.181764,61.28666104,30625.38661
29-Sep,15,13081.41186,15928.49322,2861.961899,64.77880271,31936.64567
29-Sep,16,13456.06864,16495.31947,2999.802684,67.4131425,33018.60423
29-Sep,17,13899.66751,16694.38995,3119.908265,69.16603857,33783.13189
29-Sep,18,14054.41374,16347.97121,3158.720326,69.19547711,33630.30014
29-Sep,19,13996.65201,15694.68684,3095.638746,65.43284319,32852.41012
29-Sep,20,14243.78727,15621.3101,3105.170069,62.02698619,33032.29429
29-Sep,21,13842.91668,14880.52157,2966.884797,57.59237219,31747.91552
29-Sep,22,13140.16599,13960.69735,2780.208238,53.16084984,29934.23203
29-Sep,23,12278.41731,12842.01028,2548.529047,48.68773486,27717.64408
29-Sep,0,11425.42079,11791.34211,2311.848526,44.79937056,25573.4105
30-Sep,1,10733.78346,11013.12586,2142.009457,42.01800307,23930.93637
30-Sep,2,10244.91178,10425.34921,2010.181808,39.9614526,22720.40386
30-Sep,3,9906.044847,9960.153275,1930.213395,39.37407033,21835.78556
30-Sep,4,9743.570111,9736.557656,1883.33367,39.00393798,21402.46626
30-Sep,5,9737.926895,9745.515965,1880.280712,39.31239027,21403.03649
